datetime,open,high,low,close,volume
2010-01-05,35,35,35,35,10000
2010-01-06,35,35,35,35,0
2010-01-07,35.25,35.5,35,35,9800
2010-01-08,34.55000,34.55000,33.5,33.5,32200
2010-01-11,33.5,33.5,33.5,33.5,3700
2010-01-12,33.5,33.55000,33.5,33.5,5100
2010-01-13,33.0099983,33.0099983,32.5,32.75,226300
2010-01-14,32.75,32.75,32.75,32.75,150500
2010-01-15,32.5,32.5,32.25,32.25,45500
2010-01-19,32.25,32.25,31.75,32,19400
2010-01-20,31.5,31.75,31.5,31.75,600
2010-01-21,31.5,31.60000,31.5,31.60000,600
2010-01-22,31.5,31.5,31.5,31.5,200
2010-01-25,31.10000,31.25,31,31.25,1300
2010-01-26,31,31,30.75,30.75,300
2010-01-27,30.55000,31,30.55000,30.75,77000
2010-01-28,31,31,30.75,30.75,10400
2010-01-29,30.85000,30.85000,30.5,30.63000,30700
2010-02-01,30.25,30.5,30.25,30.5,3500
2010-02-02,30.5,30.5,30.5,30.5,600
2010-02-03,30.10000,30.10000,29.75,29.75,5200
2010-02-04,30,30.25,30,30.25,29400
2010-02-05,30.48000,30.5,30,30.5,1800
2010-02-08,30,30,29.75,29.85000,47400
2010-02-09,29.10000,29.80000,29.10000,29.80000,29700
2010-02-10,29.40000,29.85000,29.40000,29.75,107600
2010-02-11,29.74000,29.74000,29.5,29.74000,10000
2010-02-12,29.74000,29.74000,29.74000,29.74000,100
2010-02-16,29.74000,29.74000,29.74000,29.74000,0
2010-02-17,29.74000,29.74000,29.74000,29.74000,0
2010-02-18,29.10000,29.70000,29.10000,29.70000,1700
2010-02-19,29.70000,29.70000,29.70000,29.70000,0
2010-02-22,29.10000,29.72000,29.10000,29.70000,19700
2010-02-23,29.70000,29.70000,29.70000,29.70000,0
2010-02-24,29.70000,29.70000,29.70000,29.70000,0
2010-02-25,29.5,29.70000,29.5,29.5,2800
2010-02-26,29.25,29.75,29.25,29.75,2700
2010-03-01,29.75,30.10000,29.75,30.10000,24800
2010-03-02,30.10000,30.40000,30,30.40000,29100
2010-03-03,30.5,30.75,30.5,30.75,131800
2010-03-04,31,31.5,30.75,31.020000,17000
2010-03-05,31.25,31.75,31.25,31.75,48900
2010-03-08,31.5,31.75,31.5,31.75,49100
2010-03-09,32,32.75,31.98000,32.75,134900
2010-03-10,32.95000,33,32,33,111000
2010-03-11,33,33,32.5,32.5,33100
2010-03-12,33,33,32.5,32.5,207600
2010-03-15,33,33.5,32.5,33,247100
2010-03-16,32.25,33,32.25,32.75,16500
2010-03-17,33,34,33,34,115000
2010-03-18,34,34.75,34,34.75,15400
2010-03-19,34.75,34.75,34.5,34.75,1300
2010-03-22,34.75,34.75,34.25,34.43000,6000
2010-03-23,34.25,35.25,34.25,35,53700
2010-03-24,35,35,35,35,1400
2010-03-25,34.75,35,34.5,34.5,91000
2010-03-26,35,35,34.75,34.75,57800
2010-03-29,34.5,35,34.40000,34.5,205600
2010-03-30,34.5,34.52000,34.45000,34.45000,44000
2010-03-31,34.5,34.5,34.25,34.5,91700
2010-04-01,34.5,35,34.35000,35,59600
2010-04-05,34.5,35,34.5,35,45500
2010-04-06,35,35,34.55000,34.55000,1300
2010-04-07,34.55000,35,34.55000,34.55000,51800
2010-04-08,34.55000,34.55000,34.55000,34.55000,0
2010-04-09,34.55000,34.70000,34.55000,34.70000,50500
2010-04-12,34.75,35.25,34.75,35,190400
2010-04-13,35,35,35,35,0
2010-04-14,35.25,35.75,35.25,35.25,35000
2010-04-15,35.45000,36,35.30000,36,11700
2010-04-16,36.099998,36.099998,36.099998,36.099998,900
2010-04-19,36,36.049999,36,36.0099983,36600
2010-04-20,36.0099983,36.0099983,36.0099983,36.0099983,0
2010-04-21,35.51000,35.51000,35.51000,35.51000,100
2010-04-22,36,36,35.95000,36,16400
2010-04-23,36.25,36.25,36.25,36.25,2700
2010-04-26,36.27000,36.5,36.27000,36.5,3700
2010-04-27,36.5,36.5,36.5,36.5,1700
2010-04-28,36.5,36.5,36.33000,36.5,16800
2010-04-29,36.5,37.25,36.5,37.25,50400
2010-04-30,37.5,38,37.25,37.90000,130400
2010-05-03,38.5,39.5,38.5,39.5,26600
2010-05-04,39.5,39.99000,39,39.75,9700
2010-05-05,39.5,39.75,39,39.5,83100
2010-05-06,39,39,37,38.35000,43500
2010-05-07,37.80000,38,37.5,37.85000,4000
2010-05-10,37.5,38.25,37.5,37.75,41000
2010-05-11,37.75,38,37.75,38,2200
2010-05-12,38,38,38,38,3200
2010-05-13,38,38,38,38,0
2010-05-14,37.65000,37.65000,37.5,37.60000,900
2010-05-17,37.60000,38,37.60000,38,4400
2010-05-18,37,37.25,37,37.25,6000
2010-05-19,37,38.20000,37,38.20000,5800
2010-05-20,38,38,37,37,126600
2010-05-21,36.80000,36.80000,36.5,36.75,1900
2010-05-24,36.5,36.5,36.25,36.30000,72100
2010-05-25,36,36.5,35.25,36,5300
2010-05-26,36,36,36,36,5000
2010-05-27,36.13000,36.15000,36,36,145500
2010-05-28,36,36,36,36,400
2010-06-01,36,36,35.88000,35.88000,43800
2010-06-02,35.25,35.30000,35,35,8300
2010-06-03,35,35,35,35,2200
2010-06-04,35,35,34.75,35,2700
2010-06-07,34.75,35,33.75,33.75,211300
2010-06-08,34,34.5,33.80000,34.5,159700
2010-06-09,34,34.75,34,34.52000,405800
2010-06-10,34.52000,34.52000,34.52000,34.52000,0
2010-06-11,34.25,34.55000,34.25,34.5,20200
2010-06-14,34.75,34.75,34.099998,34.099998,15200
2010-06-15,34.099998,34.55000,34,34.5,23200
2010-06-16,34.5,34.70000,34.5,34.70000,1100
2010-06-17,34.25,34.95000,34.25,34.75,24300
2010-06-18,34.75,35.25,34.75,35.25,128800
2010-06-21,35.25,35.25,35.25,35.25,400
2010-06-22,35.30000,35.5,35.30000,35.5,1900
2010-06-23,35.65000,35.65000,35.65000,35.65000,1300
2010-06-24,35.60000,35.60000,35.60000,35.60000,200
2010-06-25,35.60000,35.60000,35.60000,35.60000,0
2010-06-28,35.25,35.35000,35,35.35000,12300
2010-06-29,35.30000,35.5,35.15000,35.5,2700
2010-06-30,35.35000,35.35000,35.25,35.30000,1000
2010-07-01,35.5,35.5,35.5,35.5,45200
2010-07-02,35.45000,35.5,35.45000,35.5,10400
2010-07-06,35.65000,36.5,35.65000,36.5,2500
2010-07-07,36.5,37,36,36.5,117400
2010-07-08,36.5,36.5,36,36,2300
2010-07-09,36.25,36.25,36.20000,36.20000,10400
2010-07-12,36.25,36.25,36.25,36.25,5000
2010-07-13,36.049999,36.25,35.95000,36.049999,101400
2010-07-14,36.25,36.5,35.55000,35.55000,15500
2010-07-15,35.60000,35.60000,35.30000,35.45000,87100
2010-07-16,35.30000,35.40000,34.5,35.40000,7700
2010-07-19,35.40000,35.85000,35,35,20200
2010-07-20,35.75,35.75,35.5,35.5,5800
2010-07-21,35.75,35.75,35.25,35.25,8600
2010-07-22,35.25,35.45000,35.049999,35.049999,26000
2010-07-23,35.70000,35.70000,35,35,16000
2010-07-26,35.30000,35.5,35,35,16700
2010-07-27,35.25,35.5,35.25,35.5,21100
2010-07-28,35.75,35.75,35.5,35.5,300
2010-07-29,35.5,36.75,35.5,36.25,824200
2010-07-30,36.5,36.5,36.5,36.5,105600
2010-08-02,36.40000,36.54000,36.40000,36.5,380200
2010-08-03,36.25,36.25,36.25,36.25,13200
2010-08-04,36.25,36.5,36.25,36.5,30100
2010-08-05,36.25,36.25,36.25,36.25,35500
2010-08-06,36.099998,36.25,36.099998,36.25,25300
2010-08-09,36.15000,36.18000,36.099998,36.15000,200200
2010-08-10,36.25,36.25,36.20000,36.20000,138300
2010-08-11,36.15000,36.26000,36.099998,36.20000,50200
2010-08-12,36.20000,36.20000,36.20000,36.20000,0
2010-08-13,36.20000,36.20000,36,36.15000,1700
2010-08-16,35.75,35.75,35.55000,35.55000,5400
2010-08-17,35,35.55000,35,35.049999,166600
2010-08-18,35.049999,35.049999,35.049999,35.049999,0
2010-08-19,35.5,35.5,35.099998,35.099998,4500
2010-08-20,35.5,35.5,35,35,50300
2010-08-23,35.049999,35.049999,35,35,1200
2010-08-24,34.75,34.75,34.75,34.75,200
2010-08-25,34.5,34.5,34.5,34.5,300
2010-08-26,34.5,34.5,34.25,34.25,50400
2010-08-27,34,34,33.75,33.75,2300
2010-08-30,33.75,33.75,33.75,33.75,0
2010-08-31,33.75,33.75,33.75,33.75,0
2010-09-01,34,34.5,34,34,78100
2010-09-02,33.80000,33.80000,33.80000,33.80000,200
2010-09-03,34,34,34,34,200
2010-09-07,34,34,34,34,0
2010-09-08,34,34,34,34,0
2010-09-09,34,34.20000,34,34.20000,13200
2010-09-10,34.20000,34.20000,34,34,15400
2010-09-13,34.25,35.099998,34.25,35,153700
2010-09-14,38,38,34.5,35.5,94400
2010-09-15,34.060001,34.75,34.060001,34.75,73000
2010-09-16,34.099998,34.60000,33.46000,34.11000,35300
2010-09-17,34.75,34.75,34.30000,34.5,9400
2010-09-20,34.5,34.5,34.15000,34.5,80200
2010-09-21,33.64000,34.5,33,33.84000,20500
2010-09-22,34,34,33,33.5,5800
2010-09-23,33.029999,33.5,33.029999,33.30000,7100
2010-09-24,33.57000,34,33,33.80000,6900
2010-09-27,33.49000,33.5,33.049999,33.049999,20100
2010-09-28,33.44000,33.49000,33.44000,33.49000,200
2010-09-29,33.49000,33.5,33,33.34000,182900
2010-09-30,33.0099983,33.029999,32.0099983,32.5,83300
2010-10-01,33.5,33.5,32.40000,33.099998,47200
2010-10-04,33.75,33.75,32,32.98000,28200
2010-10-05,32.97000,33,32.21000,32.90000,22500
2010-10-06,32.41000,32.90000,32.41000,32.42000,13900
2010-10-07,32.5,32.5,32.099998,32.17000,37300
2010-10-08,32.5,32.5,32,32,16200
2010-10-11,32.5,33,32.5,32.85000,63600
2010-10-12,32.82000,33.24000,32.82000,32.90000,143700
2010-10-13,33,33.020000,32.0099983,32.5,113000
2010-10-14,32.5,33.20000,32.38000,33,438700
2010-10-15,33.30000,33.49000,32.71000,33.29000,1233000
2010-10-18,33.17000,33.17000,32.31000,32.90000,172500
2010-10-19,32.75,33.39000,32.60000,33.090000,51200
2010-10-20,33.18000,33.25,32.87000,32.98000,156800
2010-10-21,33,33.090000,32.35000,32.93000,262000
2010-10-22,33,33.12000,32.93000,33.12000,271100
2010-10-25,33.020000,33.21000,32.31000,32.5,28200
2010-10-26,32.92000,33.30000,32.61000,32.66000,7700
2010-10-27,32.51000,32.95000,32.25,32.46000,12200
2010-10-28,32.47000,32.88000,32.16000,32.47000,4100
2010-10-29,32.61000,32.61000,31.36000,32.48000,22900
2010-11-01,33.35000,33.37000,32.029999,32.55000,53000
2010-11-02,32.61000,32.74000,32.20000,32.51000,57400
2010-11-03,31.76000,33.99000,31.75,33.35000,190500
2010-11-04,34,36.25,33.62000,35.75,496100
2010-11-05,35.90000,36.35000,34.59000,35.72000,63800
2010-11-08,35.76000,36,35.41000,35.79000,48500
2010-11-09,35.88000,36.27000,35.75,35.80000,112000
2010-11-10,35.95000,36.090000,35.40000,35.90000,232100
2010-11-11,36.35000,37.17000,35.90000,36,123900
2010-11-12,35.95000,35.99000,35.080002,35.83000,38800
2010-11-15,35.96000,36,35.78000,35.87000,22600
2010-11-16,35.87000,36,34.74000,35.87000,17500
2010-11-17,36,36.56000,35.41000,35.79000,161300
2010-11-18,36.090000,36.090000,35.66000,35.81000,48500
